numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07149;20220729000000;101640;20;0;40;1.700000;290.750000;281.050000;53;42170;0;mq;mq;mq;0;mq;mq;mq;mq;100580;mq;mq;-40;mq;mq;mq;mq;mq;mq;mq;2.200000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20220729000000;101620;10;0;290;3.500000;287.450000;282.250000;71;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100210;mq;mq;-20;mq;mq;mq;mq;286.050000;mq;mq;3.900000;4.000000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20220729000000;101500;0;0;310;2.800000;291.350000;283.450000;60;44750;0;mq;mq;mq;3;2520;mq;mq;mq;97460;mq;mq;-90;mq;mq;mq;mq;282.850000;mq;mq;4.000000;4.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;2520;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20220729000000;101390;50;0;250;1.500000;291.650000;285.850000;69;26580;0;mq;mq;mq;0;mq;mq;mq;mq;99630;mq;mq;-190;mq;mq;mq;mq;287.850000;mq;mq;2.000000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20220729000000;101630;0;4;320;5.100000;292.150000;287.150000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101120;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;7.400000;8.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20220729000000;101490;-20;8;290;1.900000;293.150000;286.150000;64;58490;0;mq;mq;90;7;4140;mq;mq;mq;101180;mq;mq;-30;mq;mq;mq;mq;291.350000;mq;mq;2.800000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20220729000000;101530;20;1;80;2.400000;292.150000;281.750000;51;60000;0;mq;mq;100;8;5400;mq;mq;mq;100220;mq;mq;20;mq;mq;mq;mq;294.550000;mq;mq;3.400000;3.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;5400;5;mq;6240;8;mq;6960;mq;mq;mq;
07255;20220729000000;101570;40;0;50;3.300000;292.850000;282.950000;53;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99640;mq;mq;80;mq;mq;mq;mq;290.250000;mq;mq;5.100000;5.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20220729000000;101500;20;0;360;1.500000;292.850000;282.450000;51;46750;0;mq;mq;75;6;3240;mq;mq;mq;98950;mq;mq;100;mq;mq;mq;mq;290.950000;mq;mq;2.300000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;3240;5;mq;6660;6;mq;7320;mq;mq;mq;
07299;20220729000000;101420;40;0;320;1.200000;292.850000;287.850000;73;37100;0;mq;mq;100;8;2250;mq;mq;mq;98270;mq;mq;-30;mq;mq;mq;mq;292.950000;mq;mq;1.700000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;2400;7;mq;3720;8;mq;4620;mq;mq;mq;
07314;20220729000000;101580;-30;6;280;5.600000;291.750000;288.950000;84;18000;2;2;mq;75;6;mq;mq;mq;mq;101310;mq;mq;160;mq;mq;mq;mq;mq;mq;mq;8.500000;8.500000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20220729000000;101530;0;0;220;0.700000;292.950000;287.350000;70;60000;0;mq;mq;100;8;4380;mq;mq;mq;100130;mq;mq;40;mq;mq;mq;mq;293.750000;mq;mq;1.600000;1.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;4380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20220729000000;101590;30;0;280;1.800000;291.250000;286.950000;76;58690;0;mq;mq;90;7;5460;mq;mq;mq;96950;mq;mq;150;mq;mq;mq;mq;290.450000;mq;mq;2.700000;5.200000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;5460;7;mq;6780;7;mq;7320;mq;mq;mq;
07460;20220729000000;101570;30;0;260;1.300000;291.150000;284.250000;64;49070;0;mq;mq;100;8;5940;mq;mq;mq;97740;mq;mq;110;mq;mq;mq;mq;288.150000;mq;mq;1.700000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;5940;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20220729000000;mq;50;0;230;1.600000;288.350000;281.350000;63;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92220;92500;807;150;mq;mq;mq;mq;287.450000;mq;mq;2.500000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20220729000000;101450;70;3;280;3.000000;294.950000;284.350000;51;50000;2;0;0;10;0;mq;30;20;11;98690;mq;mq;150;mq;mq;mq;mq;mq;mq;mq;3.600000;4.200000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20220729000000;101700;30;0;230;1.400000;291.250000;288.150000;82;38240;0;mq;mq;100;8;3420;mq;mq;mq;101130;mq;mq;150;mq;mq;mq;mq;289.450000;mq;mq;1.900000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;3420;6;mq;6360;8;mq;7200;mq;mq;mq;
07535;20220729000000;101600;40;0;250;0.700000;291.850000;284.450000;62;20000;0;mq;mq;mq;1;6600;mq;mq;mq;98570;mq;mq;190;mq;mq;mq;mq;293.550000;mq;mq;1.400000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;6600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20220729000000;101460;20;1;350;3.200000;292.650000;285.450000;63;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93470;mq;mq;150;mq;mq;mq;mq;291.650000;mq;mq;4.800000;7.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20220729000000;101390;30;1;360;2.100000;295.750000;287.050000;58;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100530;mq;mq;160;mq;mq;mq;mq;295.650000;mq;mq;3.000000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20220729000000;mq;50;1;250;1.000000;292.350000;282.850000;54;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91740;mq;mq;220;mq;289.150000;mq;304.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20220729000000;101700;0;0;270;2.400000;289.750000;286.850000;83;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101000;mq;mq;90;mq;mq;mq;mq;mq;mq;mq;2.900000;2.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20220729000000;101700;10;0;270;1.700000;291.050000;287.950000;82;49330;0;mq;mq;90;1;1250;mq;mq;mq;97490;mq;mq;80;mq;mq;mq;mq;291.150000;mq;mq;2.200000;2.700000;-10;1;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;1050;7;mq;3300;7;mq;5580;mq;8;mq;
07627;20220729000000;101670;10;0;200;1.100000;291.250000;289.550000;90;20000;0;mq;mq;100;8;2820;mq;mq;mq;96900;mq;mq;80;mq;mq;mq;mq;290.250000;mq;mq;2.200000;5.500000;-10;1;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;1;mq;2820;8;mq;5160;mq;mq;mq;mq;mq;mq;
07630;20220729000000;101600;70;1;300;1.900000;295.450000;287.050000;59;55010;0;mq;mq;100;8;3780;mq;mq;mq;99870;mq;mq;160;mq;mq;mq;mq;296.350000;mq;mq;3.300000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;3;mq;3780;5;mq;4800;8;mq;7200;mq;8;mq;
07643;20220729000000;101370;-30;7;220;2.600000;295.250000;291.450000;79;50000;0;mq;mq;100;mq;mq;mq;mq;mq;101280;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.600000;-10;mq;0.000000;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20220729000000;101410;-30;8;120;2.200000;296.050000;288.150000;61;58320;0;mq;mq;mq;3;4380;mq;mq;mq;101040;mq;mq;290;mq;mq;mq;mq;294.150000;mq;mq;3.000000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20220729000000;mq;mq;mq;310;4.500000;mq;mq;mq;20000;2;0;mq;0;0;mq;30;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6.500000;6.500000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20220729000000;101310;0;0;340;4.900000;299.450000;290.550000;58;30000;2;0;0;0;0;mq;30;20;10;101010;mq;mq;250;mq;mq;mq;mq;298.950000;mq;mq;6.400000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20220729000000;101430;-20;5;240;1.700000;297.850000;287.050000;51;60000;0;mq;mq;mq;5;6360;mq;mq;mq;100920;mq;mq;120;mq;mq;mq;mq;295.550000;mq;mq;2.900000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;6360;5;mq;7440;mq;mq;mq;mq;mq;mq;
07761;20220729000000;101450;10;0;40;3.000000;294.450000;290.450000;78;48680;0;mq;mq;mq;0;mq;mq;mq;mq;101340;mq;mq;220;mq;mq;mq;mq;295.250000;mq;mq;4.700000;4.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20220729000000;101370;10;0;210;1.900000;296.750000;293.250000;81;23370;0;mq;mq;mq;0;mq;mq;mq;mq;101230;mq;mq;270;mq;mq;mq;mq;294.650000;mq;mq;2.700000;3.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20220729000000;101460;160;6;100;3.100000;297.550000;292.150000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101410;mq;mq;70;mq;292.250000;mq;300.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20220729000000;101840;180;8;mq;mq;295.150000;289.850000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101770;mq;mq;-60;mq;292.650000;mq;298.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20220729000000;101700;50;6;mq;mq;296.150000;292.550000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101610;mq;mq;160;mq;294.550000;mq;298.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.600000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20220729000000;101970;-80;7;160;3.000000;291.050000;287.350000;79;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101820;mq;mq;170;mq;mq;mq;mq;mq;mq;mq;4.200000;6.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20220729000000;101710;290;6;330;13.000000;284.550000;281.550000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101360;mq;mq;-550;mq;281.750000;mq;285.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20220729000000;101740;250;1;230;12.700000;273.450000;269.550000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99910;mq;mq;2190;mq;273.450000;mq;281.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20220729000000;97480;-310;6;260;2.600000;277.950000;277.650000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97120;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.700000;-10;mq;mq;mq;mq;0.000000;mq;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20220729000000;101330;130;2;20;4.100000;290.550000;288.550000;88;60000;0;mq;mq;100;8;1750;mq;mq;mq;101250;mq;mq;360;mq;mq;mq;mq;291.250000;mq;mq;5.400000;5.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;1980;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20220729000000;101480;100;3;60;6.400000;300.850000;295.350000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;10;mq;297.050000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20220729000000;101590;110;3;60;6.800000;300.850000;295.750000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;10;mq;299.750000;mq;305.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20220729000000;101510;120;3;80;2.100000;299.450000;295.350000;78;40000;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10;mq;mq;304.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20220729000000;101460;90;3;70;6.500000;300.450000;295.150000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;20;mq;299.050000;mq;303.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20220729000000;101410;90;1;80;2.900000;299.450000;295.050000;77;54810;0;mq;mq;mq;5;800;mq;mq;mq;101320;mq;mq;10;303.950000;mq;303.950000;mq;mq;mq;mq;6.000000;6.000000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;1.200000;1.800000;mq;mq;mq;mq;4;mq;810;5;mq;1050;mq;mq;mq;mq;mq;mq;
81401;20220729000000;101210;290;1;280;1.300000;298.350000;297.450000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101150;mq;mq;-60;mq;295.650000;mq;307.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.600000;1.600000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20220729000000;101260;280;3;50;4.000000;297.450000;295.850000;91;20920;61;mq;mq;100;1;800;mq;mq;mq;101170;mq;mq;-50;306.650000;mq;306.650000;mq;299.550000;mq;mq;5.400000;5.600000;-10;mq;mq;mq;mq;2.000000;2.000000;2.000000;2.000000;2.000000;mq;mq;mq;mq;1;mq;780;8;mq;2460;mq;9;mq;mq;mq;mq;
81408;20220729000000;101250;260;3;0;0.000000;297.150000;296.450000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101170;mq;mq;-60;mq;295.550000;mq;306.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.600000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20220729000000;mq;mq;mq;80;0.600000;298.450000;297.750000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;295.850000;mq;305.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20220729000000;101620;10;0;70;2.100000;260.650000;253.250000;50;20000;2;1;1;100;0;8000;30;20;11;101050;mq;mq;mq;256.850000;mq;266.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;0;5400;8;0;6300;mq;mq;mq;mq;mq;mq;
07005;20220730000000;102010;50;3;160;1.000000;289.050000;282.450000;65;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101150;mq;mq;320;mq;mq;mq;mq;287.350000;mq;mq;1.600000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20220730000000;102000;60;1;160;0.700000;287.850000;285.750000;87;18920;0;mq;mq;mq;0;mq;mq;mq;mq;101440;mq;mq;340;mq;mq;mq;mq;283.350000;mq;mq;1.000000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20220730000000;102030;0;5;220;2.800000;289.550000;288.750000;95;12000;1;0;mq;0;0;mq;30;20;10;101920;mq;mq;350;mq;mq;mq;mq;mq;mq;mq;3.700000;3.700000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20220730000000;102030;50;0;280;1.400000;288.450000;285.750000;84;23360;0;mq;mq;mq;1;2250;mq;mq;mq;101230;mq;mq;360;mq;mq;mq;mq;291.750000;mq;mq;1.800000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;2400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20220730000000;101990;40;3;20;1.600000;290.350000;283.050000;62;39510;0;mq;mq;mq;3;2640;mq;mq;mq;100140;mq;mq;330;mq;mq;mq;mq;290.350000;mq;mq;2.400000;3.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;2640;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20220730000000;101910;40;1;310;1.400000;287.350000;283.150000;76;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100770;mq;mq;360;mq;mq;mq;mq;284.950000;mq;mq;2.400000;2.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20220730000000;102210;10;3;260;0.700000;285.750000;285.450000;98;5900;0;mq;mq;mq;0;mq;mq;mq;mq;101030;mq;mq;470;mq;mq;mq;mq;282.950000;mq;mq;0.700000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20220730000000;102130;0;5;210;2.800000;289.050000;288.050000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101440;mq;mq;440;mq;mq;mq;mq;mq;mq;mq;3.800000;4.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20220730000000;102080;80;2;310;2.700000;289.550000;286.250000;81;33490;0;mq;mq;mq;0;mq;mq;mq;mq;101640;mq;mq;500;mq;mq;mq;mq;287.250000;mq;mq;3.400000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20220730000000;102000;60;3;40;0.800000;291.550000;285.750000;69;20000;0;mq;mq;100;8;3180;mq;mq;mq;100290;mq;mq;380;mq;mq;mq;mq;293.550000;mq;mq;1.100000;1.300000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;3180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20220730000000;101920;70;1;60;1.600000;295.050000;283.250000;47;52220;0;mq;mq;mq;2;3060;mq;mq;mq;100870;mq;mq;290;mq;mq;mq;mq;mq;mq;mq;2.000000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;3060;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20220730000000;101930;20;3;0;0.000000;287.850000;282.650000;71;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100520;mq;mq;310;mq;mq;mq;mq;286.150000;mq;mq;0.600000;0.600000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20220730000000;101910;40;1;80;0.700000;289.950000;282.350000;61;60000;0;mq;mq;mq;0;mq;mq;mq;mq;97830;mq;mq;370;mq;mq;mq;mq;281.950000;mq;mq;1.400000;1.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20220730000000;101780;140;1;330;3.400000;293.450000;284.950000;58;38940;0;mq;mq;mq;0;mq;mq;mq;mq;100020;mq;mq;390;mq;mq;mq;mq;290.950000;mq;mq;4.700000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20220730000000;102090;70;3;10;5.100000;292.250000;284.550000;61;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101580;mq;mq;460;mq;mq;mq;mq;mq;mq;mq;7.300000;7.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20220730000000;102020;60;3;280;1.000000;290.250000;288.750000;91;19970;0;mq;mq;mq;0;mq;mq;mq;mq;101710;mq;mq;530;mq;mq;mq;mq;287.650000;mq;mq;1.600000;1.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20220730000000;101940;40;2;260;2.300000;293.250000;286.450000;65;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100630;mq;mq;410;mq;mq;mq;mq;294.050000;mq;mq;3.700000;3.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20220730000000;101960;10;3;30;1.100000;291.450000;285.250000;67;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100010;mq;mq;370;mq;mq;mq;mq;289.550000;mq;mq;1.700000;2.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20220730000000;101880;50;1;330;2.600000;292.550000;282.950000;54;49320;0;mq;mq;mq;2;4080;mq;mq;mq;99320;mq;mq;370;mq;mq;mq;mq;290.450000;mq;mq;3.800000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20220730000000;101860;90;2;150;0.700000;289.350000;285.150000;76;53830;0;mq;mq;mq;2;2580;mq;mq;mq;98660;mq;mq;390;mq;mq;mq;mq;288.250000;mq;mq;1.300000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.600000;mq;mq;mq;mq;2;mq;2580;mq;mq;mq;mq;mq;mq;mq;mq;mq;
