id_compteur;nom_compteur;id;name;sum_counts;date;installation_date;coordinates;counter;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;15.0;2022-11-11T05:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;104.0;2022-11-11T19:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;61.0;2022-11-11T20:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;76.0;2022-11-11T01:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;39.0;2022-11-11T02:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;71.0;2022-11-11T09:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;100.0;2022-11-11T11:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;87.0;2022-11-11T12:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;78.0;2022-11-11T13:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;101.0;2022-11-11T14:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;166.0;2022-11-11T16:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;189.0;2022-11-11T17:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;163.0;2022-11-11T18:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;53.0;2022-11-11T23:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;25.0;2022-11-11T03:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;15.0;2022-11-11T04:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;25.0;2022-11-11T06:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;20.0;2022-11-11T07:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;44.0;2022-11-11T08:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;91.0;2022-11-11T10:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;122.0;2022-11-11T15:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;73.0;2022-11-11T21:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-104056330;36 quai de Grenelle NE-SO;100056330;36 quai de Grenelle;36.0;2022-11-11T22:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;48.0;2022-11-11T00:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;2.0;2022-11-11T03:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;113.0;2022-11-11T16:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;17.0;2022-11-11T23:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;27.0;2022-11-11T01:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;7.0;2022-11-11T05:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;7.0;2022-11-11T06:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;20.0;2022-11-11T07:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;35.0;2022-11-11T08:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;60.0;2022-11-11T11:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;103.0;2022-11-11T14:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;124.0;2022-11-11T15:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;81.0;2022-11-11T18:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;12.0;2022-11-11T22:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;10.0;2022-11-11T02:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;6.0;2022-11-11T04:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;59.0;2022-11-11T09:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;63.0;2022-11-11T10:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;71.0;2022-11-11T12:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;55.0;2022-11-11T13:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;97.0;2022-11-11T17:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;70.0;2022-11-11T19:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;49.0;2022-11-11T20:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056330-103056330;36 quai de Grenelle SO-NE;100056330;36 quai de Grenelle;16.0;2022-11-11T21:00:00+01:00;2019-11-14;48.85174,2.28593;Y2H19070376;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;4.0;2022-11-11T01:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;3.0;2022-11-11T03:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;1.0;2022-11-11T04:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;3.0;2022-11-11T07:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;6.0;2022-11-11T08:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;22.0;2022-11-11T11:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;30.0;2022-11-11T14:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;22.0;2022-11-11T19:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;16.0;2022-11-11T20:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;12.0;2022-11-11T21:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;15.0;2022-11-11T00:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;2.0;2022-11-11T02:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;0.0;2022-11-11T05:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;0.0;2022-11-11T06:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;21.0;2022-11-11T18:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;7.0;2022-11-11T22:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;13.0;2022-11-11T23:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;14.0;2022-11-11T09:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;9.0;2022-11-11T10:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;37.0;2022-11-11T12:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;25.0;2022-11-11T13:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;33.0;2022-11-11T15:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;50.0;2022-11-11T16:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-104056331;Face au 40 quai D'Issy NE-SO;100056331;Face au 40 quai D'Issy;37.0;2022-11-11T17:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;1.0;2022-11-11T00:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;3.0;2022-11-11T02:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;13.0;2022-11-11T09:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;28.0;2022-11-11T11:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;49.0;2022-11-11T15:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;38.0;2022-11-11T16:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;55.0;2022-11-11T17:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;6.0;2022-11-11T19:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;8.0;2022-11-11T20:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;7.0;2022-11-11T01:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;0.0;2022-11-11T05:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;2.0;2022-11-11T06:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;8.0;2022-11-11T07:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;15.0;2022-11-11T18:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;12.0;2022-11-11T22:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;0.0;2022-11-11T03:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;3.0;2022-11-11T04:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;4.0;2022-11-11T08:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;10.0;2022-11-11T10:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;24.0;2022-11-11T12:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;15.0;2022-11-11T13:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;23.0;2022-11-11T14:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;7.0;2022-11-11T21:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056331-103056331;Face au 40 quai D'Issy SO-NE;100056331;Face au 40 quai D'Issy;9.0;2022-11-11T23:00:00+01:00;2019-11-05;48.83428,2.26526;Y2H19070377;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;17.0;2022-11-11T02:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;11.0;2022-11-11T06:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;49.0;2022-11-11T11:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;39.0;2022-11-11T13:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;50.0;2022-11-11T14:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;61.0;2022-11-11T19:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;27.0;2022-11-11T21:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;35.0;2022-11-11T23:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;34.0;2022-11-11T00:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;6.0;2022-11-11T04:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;6.0;2022-11-11T05:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;8.0;2022-11-11T07:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;27.0;2022-11-11T08:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;36.0;2022-11-11T10:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;53.0;2022-11-11T15:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;58.0;2022-11-11T16:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;53.0;2022-11-11T17:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;29.0;2022-11-11T18:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;43.0;2022-11-11T20:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;13.0;2022-11-11T01:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;2.0;2022-11-11T03:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;25.0;2022-11-11T09:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;54.0;2022-11-11T12:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-103056332;Pont de Bercy NE-SO;100056332;Pont de Bercy;25.0;2022-11-11T22:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;20.0;2022-11-11T01:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;5.0;2022-11-11T03:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;2.0;2022-11-11T04:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;25.0;2022-11-11T07:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;24.0;2022-11-11T09:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;36.0;2022-11-11T11:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;58.0;2022-11-11T15:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;13.0;2022-11-11T21:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;31.0;2022-11-11T00:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;10.0;2022-11-11T02:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;6.0;2022-11-11T05:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;10.0;2022-11-11T06:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;26.0;2022-11-11T08:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;35.0;2022-11-11T10:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;38.0;2022-11-11T12:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;42.0;2022-11-11T13:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;53.0;2022-11-11T16:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;72.0;2022-11-11T17:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;60.0;2022-11-11T19:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;41.0;2022-11-11T20:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;27.0;2022-11-11T22:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;39.0;2022-11-11T14:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;64.0;2022-11-11T18:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056332-104056332;Pont de Bercy SO-NE;100056332;Pont de Bercy;22.0;2022-11-11T23:00:00+01:00;2019-12-11;48.83848,2.37587;Y2H19070378;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;49.0;2022-11-11T00:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;25.0;2022-11-11T02:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;169.0;2022-11-11T11:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;194.0;2022-11-11T13:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;230.0;2022-11-11T15:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;181.0;2022-11-11T16:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;169.0;2022-11-11T17:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;137.0;2022-11-11T20:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;87.0;2022-11-11T21:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;57.0;2022-11-11T23:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;15.0;2022-11-11T06:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;35.0;2022-11-11T07:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;69.0;2022-11-11T08:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;107.0;2022-11-11T09:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;146.0;2022-11-11T10:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;172.0;2022-11-11T12:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;53.0;2022-11-11T22:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;64.0;2022-11-11T01:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
