numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07630;20220804000000;101370;70;3;190;2.500000;300.450000;288.450000;48;46090;0;mq;mq;mq;5;5100;mq;mq;mq;99670;mq;mq;70;mq;mq;mq;mq;300.150000;mq;mq;5.100000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;5100;3;mq;6780;5;mq;7380;mq;mq;mq;
07643;20220804000000;101540;20;2;20;1.400000;295.550000;294.350000;93;16020;0;mq;mq;mq;5;450;mq;mq;mq;101450;mq;mq;60;mq;mq;mq;mq;296.050000;mq;mq;2.000000;2.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20220804000000;101540;-20;7;100;0.700000;296.650000;293.550000;83;25370;0;mq;mq;mq;1;4260;mq;mq;mq;101170;mq;mq;30;mq;mq;mq;mq;293.950000;mq;mq;2.200000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20220804000000;mq;mq;mq;350;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.600000;2.400000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20220804000000;101480;-10;8;320;6.000000;301.050000;288.050000;45;40000;2;0;0;10;1;mq;30;23;10;101180;mq;mq;0;mq;mq;mq;mq;300.050000;mq;mq;7.900000;8.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;3;4000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20220804000000;101480;0;5;50;2.400000;297.150000;295.250000;89;14650;0;mq;mq;100;8;450;mq;mq;mq;100970;mq;mq;150;mq;mq;mq;mq;297.650000;mq;mq;3.400000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20220804000000;101520;30;1;50;3.700000;295.150000;288.050000;64;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101420;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;4.500000;4.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20220804000000;101520;60;0;210;2.200000;295.650000;290.350000;72;52310;0;mq;mq;mq;0;mq;mq;mq;mq;101380;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;2.600000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20220804000000;101670;120;7;120;3.000000;295.850000;291.350000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101620;mq;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20220804000000;101970;120;7;mq;mq;291.650000;289.650000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101900;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20220804000000;101930;110;7;mq;mq;295.050000;290.450000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101840;mq;mq;110;mq;294.750000;mq;299.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20220804000000;102140;-130;6;130;2.500000;292.250000;288.150000;77;60000;0;mq;mq;mq;4;1750;mq;mq;mq;101990;mq;mq;150;mq;mq;mq;mq;mq;mq;mq;3.400000;6.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.800000;1.600000;mq;mq;mq;mq;4;mq;1740;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20220804000000;101410;10;3;280;9.000000;285.250000;284.650000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;-260;mq;281.550000;mq;287.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.200000;1.400000;1.400000;1.400000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20220804000000;98970;270;3;270;11.800000;273.850000;270.450000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98600;mq;mq;410;mq;mq;mq;mq;mq;mq;mq;mq;17.500000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20220804000000;101450;110;2;250;4.500000;290.950000;290.750000;99;260;45;mq;mq;101;9;30;mq;mq;mq;101370;mq;mq;-10;mq;mq;mq;mq;291.850000;mq;mq;6.400000;6.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;4.600000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20220804000000;101500;140;2;80;9.800000;301.550000;296.950000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20220804000000;101600;110;3;70;5.600000;301.350000;296.050000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;120;mq;300.350000;mq;305.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20220804000000;101530;160;1;100;2.400000;300.350000;295.750000;76;27890;mq;mq;mq;mq;mq;mq;mq;mq;mq;101440;mq;mq;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;-0.100000;2.800000;6.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20220804000000;101450;110;1;110;9.000000;301.150000;297.150000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101010;mq;mq;30;mq;298.750000;mq;303.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20220804000000;101430;120;2;90;3.900000;299.950000;297.450000;86;34860;0;mq;mq;mq;5;800;mq;mq;mq;101340;mq;mq;60;304.150000;mq;304.150000;mq;mq;mq;mq;6.000000;9.900000;-10;mq;mq;mq;mq;0.600000;0.800000;1.200000;1.600000;1.800000;mq;mq;mq;mq;5;mq;690;5;mq;870;5;mq;1200;mq;mq;mq;
81401;20220804000000;101120;150;3;80;1.200000;297.650000;296.950000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;20;mq;296.250000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;3.600000;4.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20220804000000;101150;150;3;100;1.100000;298.150000;296.750000;92;32530;0;mq;mq;mq;0;mq;mq;mq;mq;101060;mq;mq;-40;302.350000;mq;302.350000;mq;299.350000;mq;mq;1.700000;3.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;4.100000;25.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20220804000000;101130;200;1;0;0.000000;298.650000;296.750000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;10;mq;296.450000;mq;305.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;9.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20220804000000;mq;mq;mq;60;0.600000;297.450000;297.150000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;295.650000;mq;306.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20220804000000;99460;30;1;140;9.800000;248.750000;244.250000;63;3000;38;3;0;25;1;2250;35;20;11;98880;mq;mq;mq;247.650000;mq;252.050000;mq;mq;mq;mq;15.900000;23.100000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;6;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20220805000000;101570;-100;8;20;1.900000;287.950000;286.850000;93;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100710;mq;mq;100;mq;mq;mq;mq;288.050000;mq;mq;2.400000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20220805000000;101600;20;3;340;2.600000;292.850000;287.450000;71;46330;0;mq;mq;100;5;1250;mq;mq;mq;101050;mq;mq;240;mq;mq;mq;mq;292.050000;mq;mq;4.400000;6.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;5;mq;1260;5;mq;1440;7;mq;1620;mq;mq;mq;
07020;20220805000000;101890;30;3;330;9.500000;290.350000;285.050000;71;14000;2;0;mq;0;0;mq;30;20;10;101780;mq;mq;360;mq;mq;mq;mq;mq;mq;mq;12.400000;12.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20220805000000;101810;-20;6;270;3.600000;287.250000;283.650000;79;58340;0;mq;mq;mq;0;mq;mq;mq;mq;101010;mq;mq;260;mq;mq;mq;mq;291.450000;mq;mq;4.500000;5.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20220805000000;101680;-40;8;240;1.600000;288.850000;285.050000;78;37150;0;mq;mq;mq;3;2880;mq;mq;mq;99820;mq;mq;220;mq;mq;mq;mq;290.250000;mq;mq;2.600000;4.500000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;2880;3;mq;3840;mq;9;mq;mq;mq;mq;
07072;20220805000000;101560;120;3;300;4.400000;292.250000;291.250000;94;9240;61;mq;mq;100;2;800;mq;mq;mq;100450;mq;mq;260;mq;mq;mq;mq;291.650000;mq;mq;7.400000;9.100000;-10;2;mq;mq;mq;4.500000;4.500000;4.700000;4.700000;4.700000;mq;mq;mq;mq;1;mq;720;3;mq;2520;7;mq;3180;mq;9;mq;
07110;20220805000000;102210;70;3;340;3.600000;286.750000;283.550000;81;58970;0;mq;mq;mq;5;1250;mq;mq;mq;101030;mq;mq;470;mq;mq;mq;mq;284.250000;mq;mq;5.400000;5.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;2;mq;1080;5;mq;1380;mq;mq;mq;mq;mq;mq;
07117;20220805000000;102100;80;3;330;6.500000;289.450000;283.550000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101410;mq;mq;430;mq;mq;mq;mq;mq;mq;mq;12.500000;12.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20220805000000;101920;50;3;330;2.500000;288.050000;285.150000;83;54990;0;mq;mq;mq;0;mq;mq;mq;mq;101480;mq;mq;360;mq;mq;mq;mq;284.650000;mq;mq;4.300000;5.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20220805000000;101780;70;1;310;2.100000;289.750000;285.250000;75;20000;0;mq;mq;mq;4;3240;mq;mq;mq;100070;mq;mq;300;mq;mq;mq;mq;293.450000;mq;mq;4.700000;4.700000;-10;0;mq;mq;mq;0.000000;-0.100000;-0.100000;3.600000;4.800000;mq;mq;mq;mq;4;mq;3240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20220805000000;101540;-30;8;110;3.800000;290.950000;289.450000;91;12740;61;mq;mq;100;1;1250;mq;mq;mq;100480;mq;mq;210;mq;mq;mq;mq;mq;mq;mq;5.500000;9.700000;-10;2;0.000000;mq;mq;3.600000;3.600000;3.600000;5.400000;5.400000;mq;mq;mq;mq;1;mq;1350;8;mq;3660;mq;9;mq;mq;mq;mq;
07168;20220805000000;101580;170;3;320;6.100000;293.250000;291.750000;91;18500;0;mq;mq;75;6;3120;mq;mq;mq;100210;mq;mq;260;mq;mq;mq;mq;292.050000;mq;mq;8.400000;11.300000;-10;0;mq;mq;mq;0.000000;0.000000;0.800000;0.800000;0.800000;mq;mq;mq;mq;3;mq;3120;5;mq;4380;6;mq;5580;mq;9;mq;
07181;20220805000000;101440;20;1;270;3.500000;293.750000;291.550000;87;16840;61;mq;mq;100;1;1250;mq;mq;mq;97440;mq;mq;70;mq;mq;mq;mq;292.750000;mq;mq;8.200000;15.000000;-10;mq;mq;mq;mq;1.600000;1.600000;1.600000;1.600000;1.600000;mq;mq;mq;mq;1;mq;1470;8;mq;2940;mq;9;mq;mq;mq;mq;
07190;20220805000000;101250;100;3;300;7.000000;301.250000;287.150000;42;57880;0;mq;mq;75;6;4980;mq;mq;mq;99550;mq;mq;-40;mq;mq;mq;mq;296.350000;mq;mq;11.400000;11.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4980;6;mq;5700;mq;mq;mq;mq;mq;mq;
07207;20220805000000;102020;150;1;360;5.400000;289.250000;284.150000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101510;mq;mq;440;mq;mq;mq;mq;mq;mq;mq;8.800000;11.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20220805000000;101800;80;2;360;3.200000;291.150000;285.550000;70;60000;0;mq;mq;mq;5;4140;mq;mq;mq;101490;mq;mq;380;mq;mq;mq;mq;290.350000;mq;mq;7.500000;8.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;5;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20220805000000;101660;80;1;330;3.600000;292.450000;286.850000;70;60000;0;mq;mq;90;7;2940;mq;mq;mq;100350;mq;mq;360;mq;mq;mq;mq;296.050000;mq;mq;6.600000;6.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;1.000000;mq;mq;mq;mq;7;mq;2940;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20220805000000;101490;70;3;350;3.700000;294.950000;290.750000;77;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99580;mq;mq;200;mq;mq;mq;mq;295.750000;mq;mq;7.700000;7.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20220805000000;101230;-150;8;360;2.300000;299.350000;289.050000;53;49190;0;mq;mq;mq;0;mq;mq;mq;mq;98740;mq;mq;-60;mq;mq;mq;mq;296.950000;mq;mq;4.700000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20220805000000;101290;60;3;200;1.200000;297.450000;286.950000;52;46820;0;mq;mq;90;7;3480;mq;mq;mq;98190;mq;mq;-60;mq;mq;mq;mq;294.250000;mq;mq;2.800000;5.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;3480;7;mq;5640;mq;mq;mq;mq;mq;mq;
07335;20220805000000;101580;80;0;340;4.200000;295.450000;288.050000;63;60000;0;mq;mq;90;7;2250;mq;mq;mq;100190;mq;mq;250;mq;mq;mq;mq;295.850000;mq;mq;6.100000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;4;mq;2400;5;mq;6480;7;mq;7140;mq;mq;mq;
07434;20220805000000;101370;40;0;360;4.600000;296.550000;289.850000;66;55890;0;mq;mq;mq;3;7200;mq;mq;mq;96830;mq;mq;50;mq;mq;mq;mq;294.650000;mq;mq;7.700000;7.900000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;7200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20220805000000;101390;10;3;350;1.900000;293.450000;289.250000;77;42580;0;mq;mq;mq;0;mq;mq;mq;mq;97600;mq;mq;50;mq;mq;mq;mq;291.950000;mq;mq;2.800000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20220805000000;mq;0;0;140;0.700000;292.550000;281.850000;50;20000;0;mq;mq;mq;1;4440;mq;mq;mq;92250;92500;810;20;mq;mq;mq;mq;290.350000;mq;mq;1.500000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4440;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20220805000000;101310;80;0;180;3.500000;300.550000;284.550000;37;60000;1;0;0;10;0;8000;30;20;11;98610;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;6.100000;9.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20220805000000;101650;10;1;230;3.200000;293.250000;290.850000;86;19390;0;mq;mq;mq;5;7320;mq;mq;mq;101090;mq;mq;270;mq;mq;mq;mq;292.650000;mq;mq;4.700000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;7320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20220805000000;101520;130;0;230;1.300000;296.350000;289.450000;65;20000;0;mq;mq;mq;1;4140;mq;mq;mq;98540;mq;mq;160;mq;mq;mq;mq;297.450000;mq;mq;2.800000;7.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20220805000000;101510;30;0;160;0.900000;295.250000;286.350000;57;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93580;mq;mq;50;mq;mq;mq;mq;292.250000;mq;mq;1.200000;3.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20220805000000;101530;30;0;190;1.200000;297.350000;293.650000;80;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100680;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;2.300000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20220805000000;mq;40;8;40;2.300000;291.650000;289.850000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91960;mq;mq;20;mq;291.350000;mq;307.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.800000;7.800000;7.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20220805000000;101740;50;1;260;2.200000;294.050000;291.450000;85;20000;0;mq;mq;75;1;1250;mq;mq;mq;101050;mq;mq;250;mq;mq;mq;mq;mq;mq;mq;3.200000;5.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1200;5;mq;4980;6;mq;6540;mq;mq;mq;
07621;20220805000000;101660;-40;8;270;5.500000;293.350000;292.050000;92;14460;0;mq;mq;90;7;250;mq;mq;mq;97490;mq;mq;120;mq;mq;mq;mq;292.550000;mq;mq;8.500000;11.300000;-10;1;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;7;mq;240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20220805000000;101500;-150;8;120;1.600000;295.050000;292.050000;83;20000;0;mq;mq;90;7;4740;mq;mq;mq;96800;mq;mq;50;mq;mq;mq;mq;292.750000;mq;mq;3.200000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;4740;7;mq;5340;mq;mq;mq;mq;mq;mq;
07630;20220805000000;101480;20;0;320;2.400000;297.950000;291.150000;66;34080;0;mq;mq;100;8;5820;mq;mq;mq;99770;mq;mq;100;mq;mq;mq;mq;299.150000;mq;mq;3.500000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;5820;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20220805000000;101540;-20;8;210;0.900000;297.650000;296.250000;92;19900;0;mq;mq;mq;5;250;mq;mq;mq;101450;mq;mq;0;mq;mq;mq;mq;297.550000;mq;mq;1.400000;2.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;240;5;mq;510;mq;mq;mq;mq;mq;mq;
07650;20220805000000;101570;10;0;120;2.400000;295.750000;291.950000;79;43640;0;mq;mq;mq;0;mq;mq;mq;mq;101200;mq;mq;30;mq;mq;mq;mq;294.450000;mq;mq;2.700000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20220805000000;mq;mq;mq;300;7.400000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.100000;10.100000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20220805000000;101440;-30;8;320;3.800000;299.750000;289.350000;53;50000;1;0;0;0;0;mq;30;20;10;101140;mq;mq;-40;mq;mq;mq;mq;299.050000;mq;mq;4.600000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20220805000000;101560;50;3;300;1.300000;297.750000;295.650000;88;19440;0;mq;mq;mq;2;450;mq;mq;mq;101050;mq;mq;80;mq;mq;mq;mq;297.850000;mq;mq;2.300000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20220805000000;101520;20;1;40;2.800000;295.150000;289.650000;71;51220;0;mq;mq;mq;0;mq;mq;mq;mq;101420;mq;mq;0;mq;mq;mq;mq;295.650000;mq;mq;3.700000;3.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20220805000000;101500;20;1;220;2.300000;297.250000;290.750000;67;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101360;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;3.000000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20220805000000;101700;140;6;110;4.200000;296.950000;290.650000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101650;mq;mq;30;mq;295.950000;mq;300.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20220805000000;101940;120;7;mq;mq;290.250000;287.350000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101870;mq;mq;-30;mq;289.550000;mq;298.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20220805000000;101900;130;6;mq;mq;295.050000;291.250000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101810;mq;mq;-30;mq;293.950000;mq;299.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;1.200000;1.400000;1.600000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20220805000000;102240;-50;5;130;4.600000;291.850000;285.350000;66;57760;0;mq;mq;mq;2;1750;mq;mq;mq;102090;mq;mq;100;mq;mq;mq;mq;mq;mq;mq;5.800000;7.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;1680;mq;mq;mq;mq;mq;mq;mq;mq;mq;
